"country","state","county","domain","domainID","siteName","siteID","plotType","subtype","subSpec","plotID","plotSize","plotDim","pointID","latitude","longitude","datum","utmZone","easting","northing","horzUncert","elevation","vertUncert","minElev","maxElev","slope","aspect","nlcdClass","soilOrder","crdSource","date","filtPos","plotPdop","plotHdop","appMods","plotEdge"
"unitedStates","OK","Washita","Southern Plains","D11","Klemme Range Research Station","OAES","tower","basePlot","","OAES_064",400,"20m x 20m","41",35.407805,-99.056599,"WGS84","14N",494861.025,3918270.048,0.1,515.26,0.1,515.08,515.76,0.52,23.8,"shrubScrub","Inceptisols","Geo 7X (H-Star)",20141104,"123",4.8,2.5,"bbc|cdw|dhp|hbp|ltr|vst",20
"unitedStates","OK","Washita","Southern Plains","D11","Klemme Range Research Station","OAES","tower","basePlot","","OAES_065",400,"20m x 20m","41",35.413223,-99.055612,"WGS84","14N",494950.971,3918870.918,0.1,518.67,0.1,518.63,519.34,1.26,271,"shrubScrub","Inceptisols","GeoXH 6000",20141028,"123",2.2,1.1,"bbc|cdw|dhp|hbp|ltr|vst",20
"unitedStates","OK","Washita","Southern Plains","D11","Klemme Range Research Station","OAES","tower","basePlot","","OAES_066",400,"20m x 20m","41",35.41593,-99.055611,"WGS84","14N",494951.217,3919171.132,0.1,524.52,0.1,523.97,525.06,0.63,20.3,"grasslandHerbaceous","Inceptisols","Geo 7X (H-Star)",20141105,"121",3.1,1.3,"bbc|cdw|dhp|hbp|ltr|vst",20
"unitedStates","OK","Washita","Southern Plains","D11","Klemme Range Research Station","OAES","tower","basePlot","","OAES_067",400,"20m x 20m","41",35.415123,-99.05427,"WGS84","14N",495072.868,3919081.532,0.1,522.99,0.1,522.43,523.21,1.26,51,"grasslandHerbaceous","Inceptisols","GeoXH 6000",20141028,"122",2.4,1.2,"bbc|cdw|dhp|hbp|ltr|vst",20
"unitedStates","OK","Washita","Southern Plains","D11","Klemme Range Research Station","OAES","tower","basePlot","","OAES_068",400,"20m x 20m","41",35.4062,-99.055926,"WGS84","14N",494921.985,3918092.013,0.1,516.65,0.1,516.09,516.98,0.8,168,"shrubScrub","Inceptisols","GeoXH 6000",20141105,"260",2.1,1,"bbc|cdw|dhp|hbp|ltr|vst",20
"unitedStates","OK","Washita","Southern Plains","D11","Klemme Range Research Station","OAES","tower","basePlot","","OAES_069",400,"20m x 20m","41",35.408078,-99.059898,"WGS84","14N",494561.501,3918300.538,0.1,517.89,0.1,517.43,518.36,1.15,184.9,"shrubScrub","Inceptisols","Geo 7X (H-Star)",20141104,"121",1.9,1.1,"bbc|cdw|dhp|hbp|ltr|vst",20
"unitedStates","OK","Washita","Southern Plains","D11","Klemme Range Research Station","OAES","tower","basePlot","","OAES_070",400,"20m x 20m","41",35.405646,-99.05857,"WGS84","14N",494681.913,3918030.696,0.1,515.75,0.1,515.59,515.86,0,0,"shrubScrub","Inceptisols","GeoXH 6000",20141104,"159",1.6,0.8,"bbc|cdw|dhp|hbp|ltr|vst",20
"unitedStates","OK","Washita","Southern Plains","D11","Klemme Range Research Station","OAES","tower","basePlot","","OAES_071",400,"20m x 20m","41",35.404578,-99.056925,"WGS84","14N",494831.196,3917912.263,0.1,511.33,0.1,510.48,512.12,2.29,74,"shrubScrub","Inceptisols","GeoXH 6000",20141105,"124",2.5,1.3,"bbc|cdw|dhp|hbp|ltr|vst",20
"unitedStates","OK","Washita","Southern Plains","D11","Klemme Range Research Station","OAES","tower","phenology","primary","OAES_074",40000,"200m x 200m","C",35.408886,-99.056628,"WGS84","14N",494858.466,3918390.017,,522.14,,511.63,522.14,2.97,232.48,"","Inceptisols","GIS",,,,,"phe",200
"unitedStates","OK","Washita","Southern Plains","D11","Klemme Range Research Station","OAES","tower","phenology","phenocam","OAES_073",40000,"200m x 200m","C",35.411872,-99.058786,"WGS84","14N",494662.674,3918721.276,,511.63,,511.63,522.14,3.62,343.31,"","Inceptisols","GIS",,,,,"phe",200
"unitedStates","OK","Washita","Southern Plains","D11","Klemme Range Research Station","OAES","distributed","mosquitoPoint","","OAES_075",0,"0m","41",35.407538,-99.058579,"WGS84","14N",494681.219,3918240.527,10.1,521.28,0.1,521.28,521.28,2.41,131.6,"grasslandHerbaceous","Inceptisols","Geo 7X (H-Star)",20150610,"311",2.1,1.1,"mos|mpt",0
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","basePlot","","SJER_003",1600,"40m x 40m","41",37.116632,-119.730379,"WGS84","11N",257407.982,4111300.368,0.11,437.79,0.13,434.12,439.42,6.5,315,"evergreenForest","Alfisols","Geo 7X (H-Star)",20150403,"236",6,4,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","tower","basePlot","","SJER_056",1600,"40m x 40m","41",37.116232,-119.73577,"WGS84","11N",256927.647,4111269.774,0.24,456.6,0.27,450.3,464.03,16.7,40,"evergreenForest","Alfisols","Geo 7X (H-Star)",20150311,"204",6.6,2.1,"bbc|cdw|dhp|hbp|ltr|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","birdGrid","ninePoints","SJER_032",250000,"500m x 500m","B2",37.093227,-119.742699,"WGS84","11N",256238.121,4108734.755,0.1,338.86,0.1,331.25,352.7,5.98,195.59,"grasslandHerbaceous","Alfisols","Geo 7X (H-Star)",20150309,"190",1.9,0.9,"brd",500
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","mammalGrid",,"SJER_032",8100,"90m x 90m","E5",37.092605,-119.744726,"WGS84","11N",256055.932,4108670.902,0.1,344.77,0.1,342.45,350.96,4.23,96.74,"grasslandHerbaceous","Alfisols","Geo 7X (H-Star)",20150309,"161",1.5,0.8,"mam",90
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","tower","basePlot","","SJER_057",1600,"40m x 40m","41",37.112613,-119.727884,"WGS84","11N",257616.921,4110848.007,0.1,434.65,0.1,430.69,435.33,7.63,281.4,"evergreenForest","Alfisols","Geo 7X (H-Star)",20150307,"166",3.7,1.4,"bbc|cdw|dhp|hbp|ltr|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","basePlot","","SJER_004",1600,"40m x 40m","41",37.108972,-119.746305,"WGS84","11N",255968.104,4110491.193,0.1,383.34,0.1,380.33,385.99,5.82,0,"grasslandHerbaceous","Alfisols","Geo 7X (H-Star)",20150401,"380",2,1.3,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","tower","basePlot","","SJER_058",1600,"40m x 40m","41",37.104331,-119.735693,"WGS84","11N",256896.365,4109948.961,0.1,382.91,0.1,379.89,384.59,5.14,225,"evergreenForest","Alfisols","Geo 7X (H-Star)",20150323,"232",2.3,1.3,"bbc|cdw|dhp|hbp|ltr|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","tower","basePlot","","SJER_059",1600,"40m x 40m","41",37.10469,-119.731996,"WGS84","11N",257226.148,4109979.29,0.1,415.24,0.1,410.03,421.25,14.63,181.6,"evergreenForest","Alfisols","Geo 7X (H-Star)",20150324,"358",2.6,1.2,"bbc|cdw|dhp|hbp|ltr|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","mosquitoPoint","","SJER_038",0,"0m","41",37.096437,-119.73524,"WGS84","11N",256911.399,4109071.794,10.1,339.09,0.1,339.09,339.09,4,130.43,"grasslandHerbaceous","Alfisols","Geo 7X (H-Star)",20150311,"297",2,1.1,"mos|mpt",0
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","basePlot","","SJER_005",1600,"40m x 40m","41",37.123501,-119.748517,"WGS84","11N",255818.224,4112109.171,0.1,499.62,0.1,496.63,502.57,4.57,45,"grasslandHerbaceous","Alfisols","Geo 7X (H-Star)",20150409,"397",1.8,1,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","tower","basePlot","","SJER_060",1600,"40m x 40m","41",37.114138,-119.733337,"WGS84","11N",257137.135,4111031.233,0.1,433.23,0.1,430.66,440.78,10.81,315,"evergreenForest","Alfisols","Geo 7X (H-Star)",20150331,"322",3,1.7,"bbc|cdw|dhp|hbp|ltr|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","tower","basePlot","","SJER_061",1600,"40m x 40m","41",37.113727,-119.739391,"WGS84","11N",256597.842,4111001.162,0.1,399.64,0.16,397.84,399.82,4.86,315,"evergreenForest","Alfisols","Geo 7X (H-Star)",20150331,"281",3.6,1.7,"bbc|cdw|dhp|hbp|ltr|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","tower","basePlot","","SJER_062",1600,"40m x 40m","41",37.112487,-119.734629,"WGS84","11N",257017.026,4110851.304,0.1,406.85,0.1,402.32,412.71,12.41,40,"evergreenForest","Alfisols","Geo 7X (H-Star)",20150311,"237",3.6,1.8,"bbc|cdw|dhp|hbp|ltr|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","tower","basePlot","","SJER_046",1600,"40m x 40m","41",37.111275,-119.728168,"WGS84","11N",257587.37,4110700.344,0.11,432.2,0.14,425.97,435.08,11.42,265.2,"evergreenForest","Alfisols","Geo 7X (H-Star)",20150306,"152",2.6,1.2,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","tower","basePlot","","SJER_063",1600,"40m x 40m","41",37.110752,-119.738942,"WGS84","11N",256628.18,4110669.848,0.1,377.97,0.1,376.51,381.75,10.26,45,"evergreenForest","Alfisols","Geo 7X (H-Star)",20150331,"308",2,1.2,"bbc|cdw|dhp|hbp|ltr|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","birdGrid","ninePoints","SJER_006",250000,"500m x 500m","B2",37.103627,-119.74961,"WGS84","11N",255657.159,4109906.603,0.16,410.12,0.24,357.48,420.17,17.76,132.9,"grasslandHerbaceous","Alfisols","Geo 7X (H-Star)",20150401,"372",4.7,1.8,"brd",500
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","mammalGrid",,"SJER_006",8100,"90m x 90m","E5",37.101706,-119.749027,"WGS84","11N",255702.844,4109691.961,0.1,386.64,0.1,368.19,395.71,12.76,144.23,"grasslandHerbaceous","Alfisols","Geo 7X (H-Star)",20150401,"345",2.1,1.1,"mam",90
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","basePlot","","SJER_006",1600,"40m x 40m","41",37.102924,-119.749115,"WGS84","11N",255698.878,4109827.353,0.1,424.2,0.1,414.66,428.19,14.04,270,"grasslandHerbaceous","Alfisols","Geo 7X (H-Star)",20150402,"206",1.7,0.8,"bet|cdw|cfc|dhp|div|hbp|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","tower","basePlot","","SJER_064",1600,"40m x 40m","41",37.109145,-119.726406,"WGS84","11N",257737.172,4110459.445,0.1,446.94,0.11,441.46,450.9,8.14,316.5,"evergreenForest","Alfisols","Geo 7X (H-Star)",20150310,"348",3.2,2.6,"bbc|cdw|dhp|hbp|ltr|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","mosquitoPoint","","SJER_039",0,"0m","41",37.109009,-119.749511,"WGS84","11N",255683.312,4110503.549,10.1,391.21,0.1,391.21,391.21,6.03,73.74,"grasslandHerbaceous","Alfisols","Geo 7X (H-Star)",20150401,"328",1.8,1.1,"mos|mpt",0
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","birdGrid","ninePoints","SJER_007",250000,"500m x 500m","B2",37.115392,-119.753944,"WGS84","11N",255309.797,4111223.368,0.1,431.92,0.1,425.36,464.75,7.54,94.49,"grasslandHerbaceous","Alfisols","Geo 7X (H-Star)",20150401,"308",2.5,1.4,"brd",500
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","tickPlot","","SJER_007",1600,"40m x 40m","41",37.112815,-119.752224,"WGS84","11N",255454.424,4110932.959,0.1,419.1,0.1,412.32,428.15,10.96,75.05,"grasslandHerbaceous","Alfisols","Geo 7X (H-Star)",20150402,"207",2.1,1.2,"tck",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","mammalGrid",,"SJER_007",8100,"90m x 90m","E5",37.114814,-119.752042,"WGS84","11N",255477.007,4111154.318,0.1,430.74,0.1,424.66,435.01,4.53,205.83,"grasslandHerbaceous","Alfisols","Geo 7X (H-Star)",20150401,"313",2.5,1.4,"mam",90
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","basePlot","","SJER_007",1600,"40m x 40m","41",37.113927,-119.753248,"WGS84","11N",255367.016,4111059.009,0.1,426.46,0.1,421,428.94,4.57,0,"grasslandHerbaceous","Alfisols","Geo 7X (H-Star)",20150402,"252",2.2,1.3,"bet|cdw|cfc|dhp|div|hbp|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","birdGrid","ninePoints","SJER_033",250000,"500m x 500m","B2",37.079345,-119.715494,"WGS84","11N",258612.452,4107124.736,0.1,314.77,0.1,252.26,324.26,11.57,134.18,"grasslandHerbaceous","Alfisols","Geo 7X (H-Star)",20150309,"214",2.3,1.5,"brd",500
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","mammalGrid",,"SJER_033",8100,"90m x 90m","E5",37.081572,-119.715119,"WGS84","11N",258652.864,4107370.948,0.1,324.21,0.1,317.69,326.43,5.27,128.51,"grasslandHerbaceous","Alfisols","Geo 7X (H-Star)",20150311,"327",2.1,1.1,"mam",90
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","mosquitoPoint","","SJER_036",0,"0m","41",37.101331,-119.721285,"WGS84","11N",258167.449,4109579.208,10.1,386.53,0.1,386.53,386.53,2.86,176.17,"grasslandHerbaceous","Alfisols","Geo 7X (H-Star)",20150310,"240",2.1,1.1,"mos|mpt",0
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","tickPlot","","SJER_025",1600,"40m x 40m","41",37.128253,-119.760989,"WGS84","11N",254725.276,4112668.702,0.1,425.6,0.1,416.52,431.85,10.44,52.99,"shrubScrub","Alfisols","Geo 7X (H-Star)",20150409,"317",2,1.2,"tck",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","basePlot","","SJER_025",1600,"40m x 40m","41",37.127267,-119.759842,"WGS84","11N",254824.028,4112556.304,0.1,432.62,0.1,427.15,442.29,12.41,270,"shrubScrub","Alfisols","Geo 7X (H-Star)",20150402,"311",3.6,2.2,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","birdGrid","ninePoints","SJER_008",250000,"500m x 500m","B2",37.105992,-119.716274,"WGS84","11N",258627.721,4110083.671,0.1,408.31,0.13,380.77,426.97,7.46,217.36,"evergreenForest","Alfisols","Geo 7X (H-Star)",20150331,"335",2.9,1.9,"brd",500
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","tickPlot","","SJER_008",1600,"40m x 40m","41",37.10683,-119.716047,"WGS84","11N",258650.496,4110176.113,0.1,420.61,0.1,417.31,425.06,7.14,239.15,"evergreenForest","Alfisols","Geo 7X (H-Star)",20150403,"259",4.1,3.7,"tck",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","basePlot","","SJER_008",1600,"40m x 40m","41",37.107459,-119.717535,"WGS84","11N",258520.264,4110249.69,0.1,400.53,0.1,393.42,404.81,12.13,90,"evergreenForest","Alfisols","Geo 7X (H-Star)",20150331,"220",2.6,1.6,"cdw|cfc|dhp|div|hbp|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","mosquitoPoint","","SJER_037",0,"0m","41",37.092865,-119.726034,"WGS84","11N",257718.361,4108651.902,10.1,350.47,0.1,350.47,350.47,3.92,132.91,"grasslandHerbaceous","Alfisols","Geo 7X (H-Star)",20150309,"236",3.4,1.5,"mos|mpt",0
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","tickPlot","","SJER_009",1600,"40m x 40m","41",37.118203,-119.740038,"WGS84","11N",256554.623,4111499.438,0.1,460.65,0.1,450.48,462.69,7.96,174.03,"grasslandHerbaceous","Alfisols","Geo 7X (H-Star)",20150309,"212",1.8,0.9,"tck",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","mammalGrid",,"SJER_009",8100,"90m x 90m","E5",37.116909,-119.739947,"WGS84","11N",256558.595,4111355.611,0.15,433.69,0.14,431.09,442.94,6.34,181.98,"grasslandHerbaceous","Alfisols","Geo 7X (H-Star)",20150309,"347",3.9,3,"mam",90
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","basePlot","","SJER_009",1600,"40m x 40m","41",37.117533,-119.738491,"WGS84","11N",256690.018,4111421.127,0.1,454.36,0.1,447.93,461.13,14.31,315,"grasslandHerbaceous","Alfisols","Geo 7X (H-Star)",20150309,"279",1.8,1.1,"bet|cdw|cfc|dhp|div|hbp|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","tower","basePlot","","SJER_047",1600,"40m x 40m","41",37.101659,-119.734563,"WGS84","11N",256988.314,4109649.585,0.1,377.2,0.1,371.37,381.07,11.97,180,"evergreenForest","Alfisols","Geo 7X (H-Star)",20150324,"302",4,3.6,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","mammalGrid",,"SJER_010",8100,"90m x 90m","E5",37.128448,-119.7478,"WGS84","11N",255897.785,4112656.292,0.1,418.14,0.11,415.29,429.87,8.11,187.06,"evergreenForest","Alfisols","Geo 7X (H-Star)",20150318,"202",2.3,1.3,"mam",90
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","basePlot","","SJER_010",1600,"40m x 40m","41",37.128636,-119.749394,"WGS84","11N",255756.764,4112681.277,0.1,409.45,0.1,406.69,411.8,11.8,180,"evergreenForest","Alfisols","Geo 7X (H-Star)",20150318,"231",2.1,1,"cdw|dhp|div|hbp|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","basePlot","","SJER_011",1600,"40m x 40m","41",37.124269,-119.738432,"WGS84","11N",256716.83,4112168.468,0.1,454.41,0.1,453.86,457.71,4.12,135,"evergreenForest","Alfisols","Geo 7X (H-Star)",20150408,"252",2.1,1.2,"div",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","basePlot","","SJER_026",1600,"40m x 40m","41",37.101235,-119.729168,"WGS84","11N",257466.521,4109588.658,0.1,377.42,0.16,372.08,379.3,5.71,45,"shrubScrub","Alfisols","Geo 7X (H-Star)",20150331,"316",2.8,1.4,"cdw|dhp|div|hbp|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","tower","basePlot","","SJER_048",1600,"40m x 40m","41",37.110011,-119.735219,"WGS84","11N",256956.696,4110578.023,0.1,382.39,0.1,379.51,386.67,15.85,360,"evergreenForest","Alfisols","Geo 7X (H-Star)",20150307,"342",2.4,1.4,"bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","basePlot","","SJER_012",1600,"40m x 40m","41",37.08368,-119.717046,"WGS84","11N",258488.165,4107609.784,0.1,321.18,0.1,317.84,323.61,4.57,180,"grasslandHerbaceous","Alfisols","Geo 7X (H-Star)",20150403,"253",2.1,1.1,"cdw|cfc|dhp|div|hbp|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","mammalGrid",,"SJER_013",8100,"90m x 90m","E5",37.082596,-119.729144,"WGS84","11N",257409.156,4107520.302,0.31,269.35,0.28,252.94,299.81,20.42,312.51,"evergreenForest","Alfisols","Geo 7X (H-Star)",20150311,"307",7,4.4,"mam",90
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","basePlot","","SJER_013",1600,"40m x 40m","41",37.083155,-119.727837,"WGS84","11N",257527.155,4107579.016,0.1,281.82,0.1,277.02,293.32,11.03,61.1,"evergreenForest","Alfisols","Geo 7X (H-Star)",20150401,"271",6.3,2.1,"div",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","tickPlot","","SJER_001",1600,"40m x 40m","41",37.107348,-119.721732,"WGS84","11N",258146.846,4110248.12,0.1,415.45,0.1,412.57,419.57,7.76,197.44,"grasslandHerbaceous","Alfisols","Geo 7X (H-Star)",20150311,"337",1.8,0.9,"tck",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","basePlot","","SJER_001",1600,"40m x 40m","41",37.106602,-119.72024,"WGS84","11N",258277.104,4110161.492,0.1,399.73,0.1,396.03,404.12,9.76,0,"grasslandHerbaceous","Alfisols","Geo 7X (H-Star)",20150313,"200",2.2,1.3,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","tower","basePlot","","SJER_049",1600,"40m x 40m","41",37.114249,-119.728962,"WGS84","11N",257526.314,4111032.321,0.1,426.51,0.14,422.01,428.81,5.99,315,"evergreenForest","Alfisols","Geo 7X (H-Star)",20150305,"216",2.7,1.3,"bbc|cdw|dhp|hbp|ltr|vst",40
"unitedStates","CA","Madera","Pacific Southwest","D17","San Joaquin","SJER","distributed","birdGrid","ninePoints","SJER_002",250000,"500m x 500m","B2",37.082637,-119.74303,"WGS84","11N",256174.709,4107560.465,0.1,351.01,0.1,318.52,354.66,8.18,204.16,"grasslandHerbaceous","Alfisols","Geo 7X (H-Star)",20150309,"180",4.3,1.5,"brd",500
